archive_date,count_long_short_ratio,count_toptrader_long_short_ratio,create_time,source,sum_open_interest,sum_open_interest_value,sum_taker_long_short_vol_ratio,sum_toptrader_long_short_ratio,symbol
2024-09-12,,,2024-09-12 00:00:00,binance_coin_m_archive,11471161.00000000,20010.71258489,0.27804033,,BTCUSD_PERP
2024-09-13,,,2024-09-13 00:00:00,binance_coin_m_archive,11323673.00000000,19487.15332035,1.99326275,,BTCUSD_PERP
2024-09-14,,,2024-09-14 00:00:00,binance_coin_m_archive,11732288.00000000,19387.39117508,0.25633757,,BTCUSD_PERP
2024-09-15,,,2024-09-15 00:00:00,binance_coin_m_archive,11550288.00000000,19255.87164406,1.12363331,,BTCUSD_PERP
2024-09-16,,,2024-09-16 00:00:00,binance_coin_m_archive,11543729.00000000,19534.15039907,0.30146770,,BTCUSD_PERP
2024-09-17,,,2024-09-17 00:00:00,binance_coin_m_archive,11430666.00000000,19645.75423786,0.28419236,,BTCUSD_PERP
2024-09-18,,,2024-09-18 00:00:00,binance_coin_m_archive,11736912.00000000,19466.12064870,1.19601963,,BTCUSD_PERP
2024-09-19,,,2024-09-19 00:00:00,binance_coin_m_archive,11705760.00000000,18957.65031585,1.29578501,,BTCUSD_PERP
2024-09-20,,,2024-09-20 00:00:00,binance_coin_m_archive,12285545.00000000,19519.48604939,0.69020075,,BTCUSD_PERP
2024-09-21,,,2024-09-21 00:00:00,binance_coin_m_archive,12844365.00000000,20326.25411650,4.24751984,,BTCUSD_PERP
2024-09-22,,,2024-09-22 00:00:00,binance_coin_m_archive,12997383.00000000,20520.15326904,0.49851512,,BTCUSD_PERP
2024-09-23,,,2024-09-23 00:00:00,binance_coin_m_archive,12872217.00000000,20251.84926181,2.94902742,,BTCUSD_PERP
2024-09-24,,,2024-09-24 00:00:00,binance_coin_m_archive,12768876.00000000,20169.45933904,0.82766888,,BTCUSD_PERP
2024-09-25,,,2024-09-25 00:00:00,binance_coin_m_archive,12749840.00000000,19848.52659814,0.16423531,,BTCUSD_PERP
2024-09-26,,,2024-09-26 00:00:00,binance_coin_m_archive,12492443.00000000,19795.53462641,2.51220120,,BTCUSD_PERP
2024-09-27,,,2024-09-27 00:00:00,binance_coin_m_archive,12984376.00000000,19928.77786288,2.26865136,,BTCUSD_PERP
2024-09-28,,,2024-09-28 00:00:00,binance_coin_m_archive,13869756.00000000,21092.44472246,0.42194992,,BTCUSD_PERP
2024-09-29,,,2024-09-29 00:00:00,binance_coin_m_archive,13650970.00000000,20731.56195799,0.64214902,,BTCUSD_PERP
2024-09-30,,,2024-09-30 00:00:00,binance_coin_m_archive,13620692.00000000,20767.27049292,0.63547486,,BTCUSD_PERP
2024-10-01,,,2024-10-01 00:00:00,binance_coin_m_archive,13169264.00000000,20807.69845463,2.34057720,,BTCUSD_PERP
2024-10-02,,,2024-10-02 00:00:00,binance_coin_m_archive,13238070.00000000,21781.88286088,0.59594272,,BTCUSD_PERP
2024-10-03,,,2024-10-03 00:00:00,binance_coin_m_archive,12940056.00000000,21347.59139501,1.69719846,,BTCUSD_PERP
2024-10-04,,,2024-10-04 00:00:00,binance_coin_m_archive,12953533.00000000,21332.16073468,0.66133661,,BTCUSD_PERP
2024-10-05,,,2024-10-05 00:00:00,binance_coin_m_archive,13070503.00000000,21061.95715579,0.68720901,,BTCUSD_PERP
2024-10-06,,,2024-10-06 00:00:00,binance_coin_m_archive,13120032.00000000,21149.18786522,0.50722394,,BTCUSD_PERP
2024-10-07,,,2024-10-07 00:00:00,binance_coin_m_archive,13073605.00000000,20821.42099485,0.29975309,,BTCUSD_PERP
2024-10-08,,,2024-10-08 00:00:00,binance_coin_m_archive,13113661.00000000,21086.71478273,0.54837010,,BTCUSD_PERP
2024-10-09,,,2024-10-09 00:00:00,binance_coin_m_archive,13206098.00000000,21265.76506494,0.12697793,,BTCUSD_PERP
2024-10-10,,,2024-10-10 00:00:00,binance_coin_m_archive,13145141.00000000,21707.84981603,0.38625245,,BTCUSD_PERP
2024-10-11,,,2024-10-11 00:00:00,binance_coin_m_archive,13834236.00000000,22961.59198449,2.51761548,,BTCUSD_PERP
2024-10-12,,,2024-10-12 00:00:00,binance_coin_m_archive,13938997.00000000,22304.50562217,6.00564972,,BTCUSD_PERP
2024-10-13,,,2024-10-13 00:00:00,binance_coin_m_archive,13999376.00000000,22160.86975793,0.05937053,,BTCUSD_PERP
2024-10-14,,,2024-10-14 00:00:00,binance_coin_m_archive,14127335.00000000,22486.55698087,0.67670435,,BTCUSD_PERP
2024-10-15,,,2024-10-15 00:00:00,binance_coin_m_archive,15019938.00000000,22733.61152608,0.94961598,,BTCUSD_PERP
2024-10-16,,,2024-10-16 00:00:00,binance_coin_m_archive,15529820.00000000,23162.93291173,2.78845306,,BTCUSD_PERP
2024-10-17,,,2024-10-17 00:00:00,binance_coin_m_archive,15628761.00000000,23126.45927071,0.33407462,,BTCUSD_PERP
2024-10-18,,,2024-10-18 00:00:00,binance_coin_m_archive,15754446.00000000,23381.83410261,1.28398771,,BTCUSD_PERP
2024-10-19,,,2024-10-19 00:00:00,binance_coin_m_archive,16030684.00000000,23436.69491503,0.25765857,,BTCUSD_PERP
2024-10-20,,,2024-10-20 00:00:00,binance_coin_m_archive,16154348.00000000,23632.67013869,2.58232590,,BTCUSD_PERP
2024-10-21,,,2024-10-21 00:00:00,binance_coin_m_archive,16123858.00000000,23358.60055775,4.81412033,,BTCUSD_PERP
2024-10-22,,,2024-10-22 00:00:00,binance_coin_m_archive,16161420.00000000,24001.87746040,0.40066272,,BTCUSD_PERP
2024-10-23,,,2024-10-23 00:00:00,binance_coin_m_archive,15906873.00000000,23610.42577916,2.05195659,,BTCUSD_PERP
2024-10-24,,,2024-10-24 00:00:00,binance_coin_m_archive,15872969.00000000,23829.70875244,0.14449614,,BTCUSD_PERP
2024-10-25,,,2024-10-25 00:00:00,binance_coin_m_archive,16191854.00000000,23753.35428201,0.70780994,,BTCUSD_PERP
2024-10-26,,,2024-10-26 00:00:00,binance_coin_m_archive,16712729.00000000,25098.29536666,1.50097319,,BTCUSD_PERP
2024-10-27,,,2024-10-27 00:00:00,binance_coin_m_archive,16957431.00000000,25293.83121281,1.30592632,,BTCUSD_PERP
2024-10-28,,,2024-10-28 00:00:00,binance_coin_m_archive,17147329.00000000,25229.42168074,0.28703067,,BTCUSD_PERP
2024-10-29,,,2024-10-29 00:00:00,binance_coin_m_archive,17190317.00000000,24580.17436016,1.76403122,,BTCUSD_PERP
2024-10-30,,,2024-10-30 00:00:00,binance_coin_m_archive,18000319.00000000,24746.14207608,1.03498627,,BTCUSD_PERP
2024-10-31,,,2024-10-31 00:00:00,binance_coin_m_archive,17806223.00000000,24617.72553905,0.42276899,,BTCUSD_PERP
2024-11-01,,,2024-11-01 00:00:00,binance_coin_m_archive,18035418.00000000,25687.22429263,0.61381124,,BTCUSD_PERP
2024-11-02,,,2024-11-02 00:00:00,binance_coin_m_archive,17767137.00000000,25580.46178376,0.77134088,,BTCUSD_PERP
2024-11-03,,,2024-11-03 00:00:00,binance_coin_m_archive,17730626.00000000,25576.53504280,9.31164498,,BTCUSD_PERP
2024-11-04,,,2024-11-04 00:00:00,binance_coin_m_archive,17939337.00000000,26101.75688690,0.44257299,,BTCUSD_PERP
2024-11-05,,,2024-11-05 00:00:00,binance_coin_m_archive,18220622.00000000,26883.04389672,2.64802043,,BTCUSD_PERP
2024-11-06,,,2024-11-06 00:00:00,binance_coin_m_archive,17869453.00000000,25771.69352511,0.33066075,,BTCUSD_PERP
2024-11-07,,,2024-11-07 00:00:00,binance_coin_m_archive,18830231.00000000,24900.33508590,0.81353919,,BTCUSD_PERP
2024-11-08,,,2024-11-08 00:00:00,binance_coin_m_archive,19146712.00000000,25223.97466367,0.37752237,,BTCUSD_PERP
2024-11-09,,,2024-11-09 00:00:00,binance_coin_m_archive,19515227.00000000,25496.93556922,0.64898524,,BTCUSD_PERP
2024-11-10,,,2024-11-10 00:00:00,binance_coin_m_archive,19291787.00000000,25148.74725744,0.90219597,,BTCUSD_PERP
2024-11-11,,,2024-11-11 00:00:00,binance_coin_m_archive,20211226.00000000,25122.58082456,0.72710472,,BTCUSD_PERP
2024-11-12,,,2024-11-12 00:00:00,binance_coin_m_archive,18842965.00000000,21211.69634223,1.25566442,,BTCUSD_PERP
2024-11-13,,,2024-11-13 00:00:00,binance_coin_m_archive,18835957.00000000,21399.82385097,2.29875531,,BTCUSD_PERP
2024-11-14,,,2024-11-14 00:00:00,binance_coin_m_archive,19537042.00000000,21586.79448337,1.53451762,,BTCUSD_PERP
2024-11-15,,,2024-11-15 00:00:00,binance_coin_m_archive,19707943.00000000,22567.02740273,0.68664921,,BTCUSD_PERP
2024-11-16,,,2024-11-16 00:00:00,binance_coin_m_archive,19584178.00000000,21506.85234049,1.18064007,,BTCUSD_PERP
2024-11-17,,,2024-11-17 00:00:00,binance_coin_m_archive,19497333.00000000,21518.47751950,3.24070210,,BTCUSD_PERP
2024-11-18,,,2024-11-18 00:00:00,binance_coin_m_archive,19851480.00000000,22077.10433188,2.43667012,,BTCUSD_PERP
2024-11-19,,,2024-11-19 00:00:00,binance_coin_m_archive,19921236.00000000,21993.54414659,0.50966411,,BTCUSD_PERP
2024-11-20,,,2024-11-20 00:00:00,binance_coin_m_archive,19144189.00000000,20711.66862525,3.55978722,,BTCUSD_PERP
2024-11-21,,,2024-11-21 00:00:00,binance_coin_m_archive,19264321.00000000,20415.90887300,3.66129608,,BTCUSD_PERP
2024-11-22,,,2024-11-22 00:00:00,binance_coin_m_archive,20160291.00000000,20476.63452680,0.56581369,,BTCUSD_PERP
2024-11-23,,,2024-11-23 00:00:00,binance_coin_m_archive,20618225.00000000,20827.32020640,2.33155002,,BTCUSD_PERP
2024-11-24,,,2024-11-24 00:00:00,binance_coin_m_archive,20744616.00000000,21209.37707995,1.19221562,,BTCUSD_PERP
2024-11-25,,,2024-11-25 00:00:00,binance_coin_m_archive,20769546.00000000,21178.95640629,0.89869627,,BTCUSD_PERP
2024-11-26,,,2024-11-26 00:00:00,binance_coin_m_archive,21971288.00000000,23616.73691079,1.13431702,,BTCUSD_PERP
2024-11-27,,,2024-11-27 00:00:00,binance_coin_m_archive,21363791.00000000,23222.75882039,1.12902552,,BTCUSD_PERP
2024-11-28,,,2024-11-28 00:00:00,binance_coin_m_archive,21710019.00000000,22622.47386070,0.73544951,,BTCUSD_PERP
2024-11-29,,,2024-11-29 00:00:00,binance_coin_m_archive,21073880.00000000,22017.45312243,0.51337203,,BTCUSD_PERP
2024-11-30,,,2024-11-30 00:00:00,binance_coin_m_archive,21465569.00000000,22003.45829622,7.21649744,,BTCUSD_PERP
2024-12-01,,,2024-12-01 00:00:00,binance_coin_m_archive,21658913.00000000,22440.98137994,0.16983448,,BTCUSD_PERP
2024-12-02,,,2024-12-02 00:00:00,binance_coin_m_archive,21644520.00000000,22239.17325363,1.64185385,,BTCUSD_PERP
2024-12-03,,,2024-12-03 00:00:00,binance_coin_m_archive,22012941.00000000,22949.27126772,4.01758102,,BTCUSD_PERP
2024-12-04,,,2024-12-04 00:00:00,binance_coin_m_archive,21800337.00000000,22723.67707748,0.37323838,,BTCUSD_PERP
2024-12-05,,,2024-12-05 00:00:00,binance_coin_m_archive,22283995.00000000,22560.49461629,0.73272355,,BTCUSD_PERP
2024-12-06,,,2024-12-06 00:00:00,binance_coin_m_archive,23465854.00000000,24175.28481574,0.36730161,,BTCUSD_PERP
2024-12-07,,,2024-12-07 00:00:00,binance_coin_m_archive,22768991.00000000,22795.41088121,0.20749840,,BTCUSD_PERP
2024-12-08,,,2024-12-08 00:00:00,binance_coin_m_archive,23097983.00000000,23105.35360780,6.05759189,,BTCUSD_PERP
2024-12-09,,,2024-12-09 00:00:00,binance_coin_m_archive,22721536.00000000,22440.60210228,0.80161112,,BTCUSD_PERP
2024-12-10,,,2024-12-10 00:00:00,binance_coin_m_archive,22791110.00000000,23404.57235141,0.83179144,,BTCUSD_PERP
2024-12-11,,,2024-12-11 00:00:00,binance_coin_m_archive,22355230.00000000,23135.28970254,1.56901754,,BTCUSD_PERP
2024-12-12,,,2024-12-12 00:00:00,binance_coin_m_archive,22375451.00000000,22118.28173823,3.55891095,,BTCUSD_PERP
2024-12-13,,,2024-12-13 00:00:00,binance_coin_m_archive,22149983.00000000,22140.26654034,0.51717949,,BTCUSD_PERP
2024-12-14,,,2024-12-14 00:00:00,binance_coin_m_archive,21795919.00000000,21493.82733687,2.91713349,,BTCUSD_PERP
2024-12-15,,,2024-12-15 00:00:00,binance_coin_m_archive,21739971.00000000,21443.23945246,39.37195122,,BTCUSD_PERP
2024-12-16,,,2024-12-16 00:00:00,binance_coin_m_archive,21954441.00000000,21012.44024933,0.39131644,,BTCUSD_PERP
2024-12-17,,,2024-12-17 00:00:00,binance_coin_m_archive,22332132.00000000,21045.41994111,1.51275370,,BTCUSD_PERP
2024-12-18,,,2024-12-18 00:00:00,binance_coin_m_archive,22892535.00000000,21561.90661874,1.59444624,,BTCUSD_PERP
2024-12-19,,,2024-12-19 00:00:00,binance_coin_m_archive,23130957.00000000,23093.08434168,0.59456595,,BTCUSD_PERP
2024-12-20,,,2024-12-20 00:00:00,binance_coin_m_archive,23904881.00000000,24549.48807265,0.21037402,,BTCUSD_PERP
2024-12-21,,,2024-12-21 00:00:00,binance_coin_m_archive,22999574.00000000,23529.16852516,0.93297722,,BTCUSD_PERP
2024-12-22,,,2024-12-22 00:00:00,binance_coin_m_archive,22682431.00000000,23333.55381933,0.16244711,,BTCUSD_PERP
2024-12-23,,,2024-12-23 00:00:00,binance_coin_m_archive,22822595.00000000,24001.03694335,2.25027263,,BTCUSD_PERP
2024-12-24,,,2024-12-24 00:00:00,binance_coin_m_archive,23064513.00000000,24339.61191011,2.82390277,,BTCUSD_PERP
2024-12-25,,,2024-12-25 00:00:00,binance_coin_m_archive,23031928.00000000,23364.61677831,0.66360988,,BTCUSD_PERP
2024-12-26,,,2024-12-26 00:00:00,binance_coin_m_archive,23195200.00000000,23342.75384248,2.08571891,,BTCUSD_PERP
2024-12-27,,,2024-12-27 00:00:00,binance_coin_m_archive,22894760.00000000,23934.40570895,0.43435538,,BTCUSD_PERP
2024-12-28,,,2024-12-28 00:00:00,binance_coin_m_archive,23295208.00000000,24743.61917634,0.58947314,,BTCUSD_PERP
2024-12-29,,,2024-12-29 00:00:00,binance_coin_m_archive,23364897.00000000,24561.43957450,2.57035928,,BTCUSD_PERP
2024-12-30,,,2024-12-30 00:00:00,binance_coin_m_archive,23029900.00000000,24626.72123136,0.82601911,,BTCUSD_PERP
2024-12-31,,,2024-12-31 00:00:00,binance_coin_m_archive,23207386.00000000,25051.15069085,1.59891041,,BTCUSD_PERP
2025-01-01,,,2025-01-01 00:00:00,binance_coin_m_archive,23472121.00000000,25127.52514148,1.80624489,,BTCUSD_PERP
2025-01-02,,,2025-01-02 00:00:00,binance_coin_m_archive,23350733.00000000,24725.10157741,0.63828886,,BTCUSD_PERP
2025-01-03,,,2025-01-03 00:00:00,binance_coin_m_archive,22887719.00000000,23619.44124661,5.76953125,,BTCUSD_PERP
2025-01-04,,,2025-01-04 00:00:00,binance_coin_m_archive,22718280.00000000,23150.61778718,1.40151892,,BTCUSD_PERP
2025-01-05,,,2025-01-05 00:00:00,binance_coin_m_archive,23051462.00000000,23477.69963691,0.19274909,,BTCUSD_PERP
2025-01-06,,,2025-01-06 00:00:00,binance_coin_m_archive,22924241.00000000,23315.71180114,0.35559898,,BTCUSD_PERP
2025-01-07,,,2025-01-07 00:00:00,binance_coin_m_archive,23583351.00000000,23066.78468272,3.57055378,,BTCUSD_PERP
2025-01-08,,,2025-01-08 00:00:00,binance_coin_m_archive,23723428.00000000,24484.12528859,0.68950871,,BTCUSD_PERP
2025-01-09,,,2025-01-09 00:00:00,binance_coin_m_archive,24452320.00000000,25730.85994662,1.83223857,,BTCUSD_PERP
2025-01-10,,,2025-01-10 00:00:00,binance_coin_m_archive,24237872.00000000,26205.22495879,1.43540817,,BTCUSD_PERP
2025-01-11,,,2025-01-11 00:00:00,binance_coin_m_archive,23017365.00000000,24311.97945306,1.21973929,,BTCUSD_PERP
2025-01-12,,,2025-01-12 00:00:00,binance_coin_m_archive,23070138.00000000,24407.16235374,0.38159717,,BTCUSD_PERP
2025-01-13,,,2025-01-13 00:00:00,binance_coin_m_archive,23086915.00000000,24440.84360229,1.42685590,,BTCUSD_PERP
2025-01-14,,,2025-01-14 00:00:00,binance_coin_m_archive,23184930.00000000,24540.90521884,1.70672697,,BTCUSD_PERP
2025-01-15,,,2025-01-15 00:00:00,binance_coin_m_archive,22827210.00000000,23658.89099515,0.72514564,,BTCUSD_PERP
2025-01-16,,,2025-01-16 00:00:00,binance_coin_m_archive,23229578.00000000,23117.43532126,4.94776316,,BTCUSD_PERP
2025-01-17,,,2025-01-17 00:00:00,binance_coin_m_archive,23124629.00000000,23138.41949802,1.27578786,,BTCUSD_PERP
2025-01-18,,,2025-01-18 00:00:00,binance_coin_m_archive,23794277.00000000,22862.25158945,0.11647537,,BTCUSD_PERP
2025-01-19,,,2025-01-19 00:00:00,binance_coin_m_archive,23285284.00000000,22296.13773926,1.58416779,,BTCUSD_PERP
2025-01-20,,,2025-01-20 00:00:00,binance_coin_m_archive,23310494.00000000,23028.62380302,1.15259034,,BTCUSD_PERP
2025-01-21,,,2025-01-21 00:00:00,binance_coin_m_archive,22960456.00000000,22478.66422446,1.21963959,,BTCUSD_PERP
2025-01-22,,,2025-01-22 00:00:00,binance_coin_m_archive,23167177.00000000,21828.70622067,1.21257171,,BTCUSD_PERP
2025-01-23,,,2025-01-23 00:00:00,binance_coin_m_archive,23502521.00000000,22681.45242231,1.30934598,,BTCUSD_PERP
2025-01-24,,,2025-01-24 00:00:00,binance_coin_m_archive,23507385.00000000,22630.84703273,0.29594168,,BTCUSD_PERP
2025-01-25,,,2025-01-25 00:00:00,binance_coin_m_archive,22773108.00000000,21728.36476535,2.34950623,,BTCUSD_PERP
2025-01-26,,,2025-01-26 00:00:00,binance_coin_m_archive,22721098.00000000,21705.98599532,0.79440324,,BTCUSD_PERP
2025-01-27,,,2025-01-27 00:00:00,binance_coin_m_archive,22672558.00000000,22108.50374398,1.31307677,,BTCUSD_PERP
2025-01-28,,,2025-01-28 00:00:00,binance_coin_m_archive,23548456.00000000,23078.33943983,2.07258257,,BTCUSD_PERP
2025-01-29,,,2025-01-29 00:00:00,binance_coin_m_archive,23350979.00000000,23059.62799781,1.92209065,,BTCUSD_PERP
2025-01-30,,,2025-01-30 00:00:00,binance_coin_m_archive,22967151.00000000,22144.20043087,0.71538180,,BTCUSD_PERP
2025-01-31,,,2025-01-31 00:00:00,binance_coin_m_archive,23359738.00000000,22313.04156755,0.26297180,,BTCUSD_PERP
2025-02-01,,,2025-02-01 00:00:00,binance_coin_m_archive,23863719.00000000,23318.07602111,2.25777702,,BTCUSD_PERP
2025-02-02,,,2025-02-02 00:00:00,binance_coin_m_archive,23951575.00000000,23818.22674759,0.46935786,,BTCUSD_PERP
2025-02-03,,,2025-02-03 00:00:00,binance_coin_m_archive,24126929.00000000,24712.49910263,1.09379697,,BTCUSD_PERP
2025-02-04,,,2025-02-04 00:00:00,binance_coin_m_archive,23104762.00000000,22789.80686907,0.86423593,,BTCUSD_PERP
2025-02-05,,,2025-02-05 00:00:00,binance_coin_m_archive,22901279.00000000,23426.50142649,0.87705420,,BTCUSD_PERP
2025-02-06,,,2025-02-06 00:00:00,binance_coin_m_archive,22698181.00000000,23504.47863510,0.69977464,,BTCUSD_PERP
2025-02-07,,,2025-02-07 00:00:00,binance_coin_m_archive,22834352.00000000,23654.14658806,1.42483405,,BTCUSD_PERP
2025-02-08,,,2025-02-08 00:00:00,binance_coin_m_archive,22572308.00000000,23395.57488461,0.41325982,,BTCUSD_PERP
2025-02-09,,,2025-02-09 00:00:00,binance_coin_m_archive,22259279.00000000,23081.41595490,1.62648158,,BTCUSD_PERP
2025-02-10,,,2025-02-10 00:00:00,binance_coin_m_archive,22526945.00000000,23356.59459667,0.90796394,,BTCUSD_PERP
2025-02-11,,,2025-02-11 00:00:00,binance_coin_m_archive,22062772.00000000,22647.68624358,0.90868892,,BTCUSD_PERP
2025-02-12,,,2025-02-12 00:00:00,binance_coin_m_archive,22898075.00000000,23919.20134343,0.55015585,,BTCUSD_PERP
2025-02-13,,,2025-02-13 00:00:00,binance_coin_m_archive,21903121.00000000,22386.10056480,0.91821172,,BTCUSD_PERP
2025-02-14,,,2025-02-14 00:00:00,binance_coin_m_archive,22179110.00000000,22957.16313854,1.20470127,,BTCUSD_PERP
2025-02-15,,,2025-02-15 00:00:00,binance_coin_m_archive,20934390.00000000,21477.56153718,0.85317816,,BTCUSD_PERP
2025-02-16,,,2025-02-16 00:00:00,binance_coin_m_archive,20986219.00000000,21511.96925084,0.62894688,,BTCUSD_PERP
2025-02-17,,,2025-02-17 00:00:00,binance_coin_m_archive,21051202.00000000,21908.60441261,2.42389338,,BTCUSD_PERP
2025-02-18,,,2025-02-18 00:00:00,binance_coin_m_archive,22258995.00000000,23245.17139650,2.92684781,,BTCUSD_PERP
2025-02-19,,,2025-02-19 00:00:00,binance_coin_m_archive,22836039.00000000,23894.85790488,3.99410449,,BTCUSD_PERP
2025-02-20,,,2025-02-20 00:00:00,binance_coin_m_archive,21970941.00000000,22748.31931599,1.36695831,,BTCUSD_PERP
2025-02-21,,,2025-02-21 00:00:00,binance_coin_m_archive,21518015.00000000,21892.12939504,0.39251523,,BTCUSD_PERP
2025-02-22,,,2025-02-22 00:00:00,binance_coin_m_archive,21649463.00000000,22519.41034088,0.60122589,,BTCUSD_PERP
2025-02-23,,,2025-02-23 00:00:00,binance_coin_m_archive,21450152.00000000,22225.45278435,0.35007174,,BTCUSD_PERP
2025-02-24,,,2025-02-24 00:00:00,binance_coin_m_archive,21568661.00000000,22410.98592366,0.07565129,,BTCUSD_PERP
2025-02-25,,,2025-02-25 00:00:00,binance_coin_m_archive,23578947.00000000,25765.11073675,0.69392372,,BTCUSD_PERP
2025-02-26,,,2025-02-26 00:00:00,binance_coin_m_archive,23116565.00000000,26102.33756816,0.76650284,,BTCUSD_PERP
2025-02-27,,,2025-02-27 00:00:00,binance_coin_m_archive,22867857.00000000,27185.77338707,3.50769344,,BTCUSD_PERP
2025-02-28,,,2025-02-28 00:00:00,binance_coin_m_archive,23246305.00000000,27464.13735905,0.61161400,,BTCUSD_PERP
2025-03-01,,,2025-03-01 00:00:00,binance_coin_m_archive,21598784.00000000,25631.94467108,0.49399114,,BTCUSD_PERP
2025-03-02,,,2025-03-02 00:00:00,binance_coin_m_archive,21554263.00000000,25069.30619860,0.79418747,,BTCUSD_PERP
2025-03-03,,,2025-03-03 00:00:00,binance_coin_m_archive,20251310.00000000,21491.10025449,0.31870093,,BTCUSD_PERP
2025-03-04,,,2025-03-04 00:00:00,binance_coin_m_archive,20132468.00000000,23375.37136278,0.40782495,,BTCUSD_PERP
2025-03-05,,,2025-03-05 00:00:00,binance_coin_m_archive,19666515.00000000,22549.23127549,0.64216019,,BTCUSD_PERP
2025-03-06,,,2025-03-06 00:00:00,binance_coin_m_archive,19879888.00000000,21952.38840921,0.94068851,,BTCUSD_PERP
2025-03-07,,,2025-03-07 00:00:00,binance_coin_m_archive,19470913.00000000,21660.79801891,0.35448369,,BTCUSD_PERP
2025-03-08,,,2025-03-08 00:00:00,binance_coin_m_archive,19351211.00000000,22310.45902194,0.54800090,,BTCUSD_PERP
2025-03-09,,,2025-03-09 00:00:00,binance_coin_m_archive,19454603.00000000,22578.10482710,3.88139535,,BTCUSD_PERP
2025-03-10,,,2025-03-10 00:00:00,binance_coin_m_archive,20252815.00000000,25100.12628876,1.45888139,,BTCUSD_PERP
2025-03-11,,,2025-03-11 00:00:00,binance_coin_m_archive,20458243.00000000,26050.17317340,0.63489264,,BTCUSD_PERP
2025-03-12,,,2025-03-12 00:00:00,binance_coin_m_archive,19814545.00000000,23908.52243945,1.76626808,,BTCUSD_PERP
2025-03-13,,,2025-03-13 00:00:00,binance_coin_m_archive,20538164.00000000,24560.60098730,0.59808755,,BTCUSD_PERP
2025-03-14,,,2025-03-14 00:00:00,binance_coin_m_archive,20354622.00000000,25111.49191310,0.46127313,,BTCUSD_PERP
2025-03-15,,,2025-03-15 00:00:00,binance_coin_m_archive,20314402.00000000,24194.78384927,0.93487607,,BTCUSD_PERP
2025-03-16,,,2025-03-16 00:00:00,binance_coin_m_archive,19928487.00000000,23638.44664755,0.44092911,,BTCUSD_PERP
2025-03-17,,,2025-03-17 00:00:00,binance_coin_m_archive,19591633.00000000,23734.31533601,0.82780868,,BTCUSD_PERP
2025-03-18,,,2025-03-18 00:00:00,binance_coin_m_archive,19307410.00000000,22993.02591448,1.52292840,,BTCUSD_PERP
2025-03-19,,,2025-03-19 00:00:00,binance_coin_m_archive,18632086.00000000,22540.52061238,0.54937868,,BTCUSD_PERP
2025-03-20,,,2025-03-20 00:00:00,binance_coin_m_archive,18240243.00000000,21008.19930803,0.85473226,,BTCUSD_PERP
2025-03-21,,,2025-03-21 00:00:00,binance_coin_m_archive,17854315.00000000,21218.81231891,0.31548844,,BTCUSD_PERP
2025-03-22,,,2025-03-22 00:00:00,binance_coin_m_archive,18070394.00000000,21505.38642989,75.09375000,,BTCUSD_PERP
2025-03-23,,,2025-03-23 00:00:00,binance_coin_m_archive,17793487.00000000,21233.09531547,1.95704918,,BTCUSD_PERP
2025-03-24,,,2025-03-24 00:00:00,binance_coin_m_archive,17359023.00000000,20174.47674607,1.51608576,,BTCUSD_PERP
2025-03-25,,,2025-03-25 00:00:00,binance_coin_m_archive,18012021.00000000,20590.58087903,2.09916185,,BTCUSD_PERP
2025-03-26,,,2025-03-26 00:00:00,binance_coin_m_archive,17916151.00000000,20499.35026116,3.34969435,,BTCUSD_PERP
2025-03-27,,,2025-03-27 00:00:00,binance_coin_m_archive,17148050.00000000,19737.87651547,0.75643367,,BTCUSD_PERP
2025-03-28,,,2025-03-28 00:00:00,binance_coin_m_archive,17192601.00000000,19719.48379521,2.08133521,,BTCUSD_PERP
2025-03-29,,,2025-03-29 00:00:00,binance_coin_m_archive,18907465.00000000,22411.96919235,1.53718704,,BTCUSD_PERP
2025-03-30,,,2025-03-30 00:00:00,binance_coin_m_archive,18907263.00000000,22894.58369660,0.42224992,,BTCUSD_PERP
