symbol,timestamp_ms,timestamp_utc,best_bid,best_ask,spread_pct,bid_depth_quote,ask_depth_quote,depth_imbalance
IMX-USDT-SWAP,1783396561703,2026-07-07 03:56:01,0.1386,0.1387,0.0007212405337179155,24177.8771,25625.5897,-0.029068510547944404
