symbol,timestamp_ms,timestamp_utc,best_bid,best_ask,spread_pct,bid_depth_quote,ask_depth_quote,depth_imbalance
AVAX-USDT-SWAP,1783396554806,2026-07-07 03:55:54,6.789,6.79,0.00014728625082853435,457594.6301,414169.62930000003,0.04981277946619152
