symbol,timestamp_ms,timestamp_utc,best_bid,best_ask,spread_pct,bid_depth_quote,ask_depth_quote,depth_imbalance
DOGE-USDT-SWAP,1783396557953,2026-07-07 03:55:57,0.07505,0.07506,0.0001332356272066634,2798.0100601,2554.7719768,0.04544143244077769
