symbol,timestamp_ms,timestamp_utc,open_interest,open_interest_currency
CRV-USDT-SWAP,1783306800000,2026-07-06 03:00:00,21850712.0,21850712.0
CRV-USDT-SWAP,1783307700000,2026-07-06 03:15:00,21844470.0,21844470.0
CRV-USDT-SWAP,1783308600000,2026-07-06 03:30:00,21883893.0,21883893.0
CRV-USDT-SWAP,1783309500000,2026-07-06 03:45:00,21931995.0,21931995.0
CRV-USDT-SWAP,1783310400000,2026-07-06 04:00:00,21990764.0,21990764.0
CRV-USDT-SWAP,1783311300000,2026-07-06 04:15:00,22001662.0,22001662.0
CRV-USDT-SWAP,1783312200000,2026-07-06 04:30:00,21941599.0,21941599.0
CRV-USDT-SWAP,1783313100000,2026-07-06 04:45:00,21937541.0,21937541.0
CRV-USDT-SWAP,1783314000000,2026-07-06 05:00:00,21940686.0,21940686.0
CRV-USDT-SWAP,1783314900000,2026-07-06 05:15:00,21952248.0,21952248.0
CRV-USDT-SWAP,1783315800000,2026-07-06 05:30:00,21928232.0,21928232.0
CRV-USDT-SWAP,1783316700000,2026-07-06 05:45:00,21931163.0,21931163.0
CRV-USDT-SWAP,1783317600000,2026-07-06 06:00:00,21939633.0,21939633.0
CRV-USDT-SWAP,1783318500000,2026-07-06 06:15:00,21930455.0,21930455.0
CRV-USDT-SWAP,1783319400000,2026-07-06 06:30:00,21917140.0,21917140.0
CRV-USDT-SWAP,1783320300000,2026-07-06 06:45:00,21854699.0,21854699.0
CRV-USDT-SWAP,1783321200000,2026-07-06 07:00:00,21849008.0,21849008.0
CRV-USDT-SWAP,1783322100000,2026-07-06 07:15:00,21844097.0,21844097.0
CRV-USDT-SWAP,1783323000000,2026-07-06 07:30:00,21853875.0,21853875.0
CRV-USDT-SWAP,1783323900000,2026-07-06 07:45:00,21982823.0,21982823.0
CRV-USDT-SWAP,1783324800000,2026-07-06 08:00:00,21997513.0,21997513.0
CRV-USDT-SWAP,1783325700000,2026-07-06 08:15:00,22001988.0,22001988.0
CRV-USDT-SWAP,1783326600000,2026-07-06 08:30:00,22024687.0,22024687.0
CRV-USDT-SWAP,1783327500000,2026-07-06 08:45:00,22038559.0,22038559.0
CRV-USDT-SWAP,1783328400000,2026-07-06 09:00:00,22031281.0,22031281.0
CRV-USDT-SWAP,1783329300000,2026-07-06 09:15:00,21961887.0,21961887.0
CRV-USDT-SWAP,1783330200000,2026-07-06 09:30:00,21836652.0,21836652.0
CRV-USDT-SWAP,1783331100000,2026-07-06 09:45:00,21768497.0,21768497.0
CRV-USDT-SWAP,1783332000000,2026-07-06 10:00:00,21731998.0,21731998.0
CRV-USDT-SWAP,1783332900000,2026-07-06 10:15:00,21705203.0,21705203.0
CRV-USDT-SWAP,1783333800000,2026-07-06 10:30:00,21637771.0,21637771.0
CRV-USDT-SWAP,1783334700000,2026-07-06 10:45:00,21622307.0,21622307.0
CRV-USDT-SWAP,1783335600000,2026-07-06 11:00:00,21606665.0,21606665.0
CRV-USDT-SWAP,1783336500000,2026-07-06 11:15:00,21583309.0,21583309.0
CRV-USDT-SWAP,1783337400000,2026-07-06 11:30:00,21621084.0,21621084.0
CRV-USDT-SWAP,1783338300000,2026-07-06 11:45:00,21601979.0,21601979.0
CRV-USDT-SWAP,1783339200000,2026-07-06 12:00:00,21639285.0,21639285.0
