symbol,timestamp_ms,timestamp_utc,best_bid,best_ask,spread_pct,bid_depth_quote,ask_depth_quote,depth_imbalance
TRX-USDT-SWAP,1783396571553,2026-07-07 03:56:11,0.32974,0.32975,3.0326464389179523e-05,90.0743,111.4519697,-0.10607882402539212
