symbol,timestamp_ms,timestamp_utc,funding_rate,realized_rate
XRP-USDT-SWAP,1775548800000,2026-04-07 08:00:00,-1.32373694053e-05,-1.32373694053e-05
XRP-USDT-SWAP,1775577600000,2026-04-07 16:00:00,-4.18462485247e-05,-4.18462485247e-05
XRP-USDT-SWAP,1775606400000,2026-04-08 00:00:00,6.86352598115e-05,6.86352598115e-05
XRP-USDT-SWAP,1775635200000,2026-04-08 08:00:00,0.0001,0.0001
XRP-USDT-SWAP,1775664000000,2026-04-08 16:00:00,0.0001,0.0001
XRP-USDT-SWAP,1775692800000,2026-04-09 00:00:00,4.09657372868e-05,4.09657372868e-05
XRP-USDT-SWAP,1775721600000,2026-04-09 08:00:00,-5.32419064639e-05,-5.32419064639e-05
XRP-USDT-SWAP,1775750400000,2026-04-09 16:00:00,-2.61384530762e-05,-2.61384530762e-05
XRP-USDT-SWAP,1775779200000,2026-04-10 00:00:00,0.0001,0.0001
XRP-USDT-SWAP,1775808000000,2026-04-10 08:00:00,1.06432366644e-05,1.06432366644e-05
XRP-USDT-SWAP,1775836800000,2026-04-10 16:00:00,7.862315171e-05,7.862315171e-05
XRP-USDT-SWAP,1775865600000,2026-04-11 00:00:00,0.0001,0.0001
XRP-USDT-SWAP,1775894400000,2026-04-11 08:00:00,-5.5356299278e-06,-5.5356299278e-06
XRP-USDT-SWAP,1775923200000,2026-04-11 16:00:00,-8.32637958207e-05,-8.32637958207e-05
XRP-USDT-SWAP,1775952000000,2026-04-12 00:00:00,0.0001,0.0001
XRP-USDT-SWAP,1775980800000,2026-04-12 08:00:00,-0.0001080387130122,-0.0001080387130122
XRP-USDT-SWAP,1776009600000,2026-04-12 16:00:00,-5.45231788201e-05,-5.45231788201e-05
XRP-USDT-SWAP,1776038400000,2026-04-13 00:00:00,-1.23895678586e-05,-1.23895678586e-05
XRP-USDT-SWAP,1776067200000,2026-04-13 08:00:00,4.30908845376e-05,4.30908845376e-05
XRP-USDT-SWAP,1776096000000,2026-04-13 16:00:00,6.21205627379e-05,6.21205627379e-05
