symbol,timestamp_ms,timestamp_utc,best_bid,best_ask,spread_pct,bid_depth_quote,ask_depth_quote,depth_imbalance
SUI-USDT-SWAP,1783396570003,2026-07-07 03:56:10,0.7343,0.7344,0.00013617484850561722,478975.39410000003,528972.9214,-0.04960326490073881
