symbol,timestamp_ms,timestamp_utc,best_bid,best_ask,spread_pct,bid_depth_quote,ask_depth_quote,depth_imbalance
NEAR-USDT-SWAP,1783396565009,2026-07-07 03:56:05,2.018,2.019,0.0004954173891505247,67178.8631,54810.6093,0.10138787845105891
